Date,SPY,QQQ,SPY_daily_returns,SPY_10_day_returns,SPY_21_day_returns,SPY_rolling_std,SPY_ts_mom,QQQ_daily_returns,QQQ_10_day_returns,QQQ_21_day_returns,QQQ_rolling_std,QQQ_ts_mom
2021/4/27,412.094,338.5284,-0.0002154383928684167,0.011287268907923753,0.05439676548016936,0.006353123501323842,8.562208096353604,-0.00433204225983852,-0.0013213313143131122,0.07642415503023114,0.009805809743214653,7.793762782631442
2021/4/28,411.9755,337.3839,-0.0002875557518430272,0.014460866937911598,0.0546262318037356,0.006348077954585559,8.605160836797245,-0.0033808094091958285,0.0073993940982808315,0.07309035508454076,0.009889406958431504,7.390772307355137
2021/4/29,414.601,338.5981,0.006372951789608727,0.010075392469133915,0.06417039826981608,0.006283060771250057,10.213238516400494,0.003598867640097758,-0.004068751996432751,0.08240034652349659,0.009698410972832618,8.496272920823637
2021/4/30,411.8768,336.3787,-0.00657065467762985,9.566882463807325e-05,0.05291025038639563,0.006611837148399159,8.002352326419008,-0.006554673520022702,-0.011753939352986964,0.05909821081670952,0.009576817317297393,6.170965662043892
2021/5/3,412.7651,334.5873,0.0021567128811335046,0.007201071705700723,0.04390803626774353,0.00633108774484713,6.935306859943659,-0.00532554528571505,-0.00793798339285623,0.03580119911077473,0.009145239802101746,3.914735959416499
2021/5/4,410.2187,328.5661,-0.006169126217308585,0.008370420352323604,0.022787779963548305,0.005909728091885255,3.855977738610103,-0.01799590121920358,-0.01863794637016869,-0.0027489454332660923,0.009109434560099113,-0.3017690521985794
2021/5/5,410.347,327.4614,0.0003127599985079943,-0.0007690007470849691,0.02371232961807146,0.005900161426351624,4.018928958819017,-0.0033621849606516596,-0.03023965528729755,-0.005410898761977867,0.009136822288784867,-0.5922079461498948
2021/5/6,413.6238,329.9296,0.007985436715755245,0.016493975850318643,0.030694283165464853,0.006086752161429527,5.0428015387201235,0.007537376924425132,-0.011008327288205666,-0.00033177887104896,0.009277888139594872,-0.03576017150207282
2021/5/7,416.6342,332.6068,0.00727811117251953,0.012909771151264904,0.033291014702231614,0.006179490841332609,5.387339435728073,0.008114458357176835,-0.015379131970542415,-0.0026262239769030415,0.00916086556927616,-0.2866785847956233
2021/5/10,412.5085,324.207,-0.009902451599028583,0.0007901833846537532,0.015674801664342874,0.006515784330330079,2.405666128539404,-0.025254444587422875,-0.04645364591253043,-0.03366856143419328,0.010553406476782877,-3.1903027243632596
2021/5/11,408.827,323.7592,-0.008924664582669273,-0.00792780287992545,0.006243317587617092,0.0068507547572479914,0.9113328105945931,-0.001381216321670986,-0.04362765428247661,-0.033742109739901105,0.010553321882127134,-3.1972975065837774
