Date,SPY,DIA,QQQ,VO,IWM,FEZ,EWG,EWQ,EWP,EWU,EWA,EWJ,EWL,EWZ,EWW,EWH,EWY,EWT,INDY,EWC,EWS,EWN,SPY_past_return,DIA_past_return,QQQ_past_return,VO_past_return,IWM_past_return,FEZ_past_return,EWG_past_return,EWQ_past_return,EWP_past_return,EWU_past_return,EWA_past_return,EWJ_past_return,EWL_past_return,EWZ_past_return,EWW_past_return,EWH_past_return,EWY_past_return,EWT_past_return,INDY_past_return,EWC_past_return,EWS_past_return,EWN_past_return,SPY_rolling_std,SPY_past_nday_return,SPY_ts_mom,DIA_rolling_std,DIA_past_nday_return,DIA_ts_mom,QQQ_rolling_std,QQQ_past_nday_return,QQQ_ts_mom,VO_rolling_std,VO_past_nday_return,VO_ts_mom,IWM_rolling_std,IWM_past_nday_return,IWM_ts_mom,FEZ_rolling_std,FEZ_past_nday_return,FEZ_ts_mom,EWG_rolling_std,EWG_past_nday_return,EWG_ts_mom,EWQ_rolling_std,EWQ_past_nday_return,EWQ_ts_mom,EWP_rolling_std,EWP_past_nday_return,EWP_ts_mom,EWU_rolling_std,EWU_past_nday_return,EWU_ts_mom,EWA_rolling_std,EWA_past_nday_return,EWA_ts_mom,EWJ_rolling_std,EWJ_past_nday_return,EWJ_ts_mom,EWL_rolling_std,EWL_past_nday_return,EWL_ts_mom,EWZ_rolling_std,EWZ_past_nday_return,EWZ_ts_mom,EWW_rolling_std,EWW_past_nday_return,EWW_ts_mom,EWH_rolling_std,EWH_past_nday_return,EWH_ts_mom,EWY_rolling_std,EWY_past_nday_return,EWY_ts_mom,EWT_rolling_std,EWT_past_nday_return,EWT_ts_mom,INDY_rolling_std,INDY_past_nday_return,INDY_ts_mom,EWC_rolling_std,EWC_past_nday_return,EWC_ts_mom,EWS_rolling_std,EWS_past_nday_return,EWS_ts_mom,EWN_rolling_std,EWN_past_nday_return,EWN_ts_mom,SPY10_day_return,DIA10_day_return,QQQ10_day_return,VO10_day_return,IWM10_day_return,FEZ10_day_return,EWG10_day_return,EWQ10_day_return,EWP10_day_return,EWU10_day_return,EWA10_day_return,EWJ10_day_return,EWL10_day_return,EWZ10_day_return,EWW10_day_return,EWH10_day_return,EWY10_day_return,EWT10_day_return,INDY10_day_return,EWC10_day_return,EWS10_day_return,EWN10_day_return,top
2014/11/3,175.6115,147.5781,95.4201,107.5189,105.523,30.7648,22.9321,21.0996,28.5618,27.9439,17.7422,43.0959,27.4194,32.9458,58.472,17.3254,50.0783,25.6154,28.4651,25.0549,19.586,20.5851,0.00054582,-0.00052487,0.002958841,0.00098871,-0.001716106,-0.012020257,-0.010647615,-0.012135513,-0.014277579,-0.013151436,-0.019659631,0.00663367,-0.014520152,-0.024744166,-0.007305317,-0.005093574,-0.01671523,-0.001271054,-0.003183219,-0.015373672,0,-0.008424855,0.011248548,0.02671506,2.374978579,0.010872467,0.022352383,2.055870344,0.013386618,0.03595775,2.686096686,0.012721013,0.038487803,3.02552972,0.013848446,0.061194977,4.418905751,0.016025258,-0.019451731,-1.213817012,0.014634963,-0.003329175,-0.227480964,0.015709778,-0.017517392,-1.115063001,0.019942255,-0.01583659,-0.794122324,0.013064388,-0.007409644,-0.567163485,0.013516397,0.037883308,2.802766696,0.014230917,0.055653673,3.910758142,0.012216102,0.007899428,0.646640669,0.037869698,-0.027892279,-0.736532892,0.009439792,0.002508328,0.265718604,0.009069797,0.053401512,5.887839489,0.009409206,-0.020557644,-2.184843549,0.01149341,0.00576396,0.501501342,0.012781866,0.059541047,4.658243845,0.013332679,-0.026759841,-2.007086625,0.007470323,0.003021457,0.404461419,0.014490396,0.000422814,0.029178946,0.011873451,0.017037301,0.01088652,0.008791771,-0.006494225,-0.003905761,0.000851945,0.004147107,-0.00796688,0.011248524,-0.010216868,-0.047083072,0.017789553,-0.078467538,-0.031286273,0.017590418,-0.020234104,-0.013725199,0.000913211,0.028502133,-0.0009995,0.018504816,0
2014/11/4,175.0022,147.6632,95.1011,106.9345,105.0333,30.5207,22.881,20.9742,28.24,27.9737,17.8418,41.9599,27.5226,33.1333,58.3515,17.269,49.8437,25.648,28.5287,24.6977,19.5712,20.5939,-0.003469591,0.000576644,-0.003343111,-0.005435323,-0.004640694,-0.007934393,-0.002228318,-0.005943241,-0.011266797,0.001066422,0.005613734,-0.026359816,0.003763759,0.005691165,-0.002060815,-0.003255336,-0.004684664,0.001272672,0.002234315,-0.014256692,-0.000755642,0.000427494,0.011285093,0.024351754,2.157869121,0.010863745,0.023846949,2.195094665,0.013406744,0.034708577,2.58888928,0.01279572,0.034878376,2.72578447,0.01371116,0.065403127,4.770065303,0.016059493,-0.030999679,-1.930302432,0.014635018,-0.003336586,-0.227986445,0.015599574,-0.031648638,-2.028814241,0.019748669,-0.041102868,-2.081298158,0.012756731,-0.018297883,-1.434370782,0.013524237,0.038521537,2.848333416,0.015554312,0.03051521,1.961848843,0.012079486,0.002506028,0.207461509,0.035187498,-0.078642656,-2.234960155,0.009041917,-0.011515925,-1.273615393,0.008021695,0.027818779,3.467942737,0.009444111,-0.023652725,-2.504494737,0.011441216,0.011579844,1.012116516,0.012738423,0.054061444,4.243966593,0.013497675,-0.046932341,-3.477068439,0.007426195,-0.001510142,-0.203353469,0.01430657,-0.009246564,-0.646315901,0.021259093,0.019158007,0.021865897,0.021171343,0.003916877,0.0235036,0.027620089,0.027668978,0.023119428,0.016024474,-0.014941542,-0.007761102,0.025519425,-0.063424029,-0.031937759,0.004131737,-0.007962322,-0.020061838,0.00218358,0.049913821,0.006534656,0.031210831,0
2014/11/5,176.1076,148.5911,95.1105,107.5986,105.2238,30.6997,23.0002,21.1247,28.263,28.1972,17.6426,41.7469,27.7374,32.8364,58.3773,17.1965,49.0533,25.5501,28.5287,25.0294,19.5417,20.7337,0.006316492,0.006283895,9.88E-05,0.006210344,0.001813711,0.005864872,0.005209563,0.007175482,0.000814448,0.007989647,-0.011164793,-0.005076275,0.007804495,-0.008960774,0.000442148,-0.004198274,-0.015857571,-0.003817062,0,0.0134304,-0.001507317,0.006788418,0.010662159,0.046983824,4.4065958,0.010169533,0.047013437,4.622969116,0.012912931,0.049704824,3.849228665,0.01217189,0.05808011,4.771659028,0.012966184,0.085204337,6.571273313,0.015335596,-0.002378716,-0.155110788,0.014140283,0.01923682,1.360426788,0.01481166,-0.000789919,-0.05333091,0.018790799,-0.012315047,-0.655376462,0.012310555,0.006916993,0.561874976,0.013460071,0.039849114,2.960542608,0.015530661,0.031579806,2.033384576,0.011277563,0.030658844,2.718570042,0.03495225,-0.100384926,-2.872059041,0.008612362,0.001475349,0.171305945,0.00806155,0.02645449,3.281563512,0.009840552,-0.030390901,-3.088333119,0.011072268,0.020860636,1.884043717,0.011652979,0.075734723,6.499172575,0.013534589,-0.01867041,-1.379458944,0.007146659,0.006080232,0.850779663,0.013695463,0.017145632,1.25192059,0.013219617,0.012622277,0.017133876,0.013553044,-0.008576705,0.017799465,0.022663575,0.020347493,0.014436353,0.007443247,-0.029209744,-0.008645114,0.019432587,-0.02738282,-0.022056831,0.005088672,-0.006838321,-0.005464683,-0.007365661,0.033285837,0.006546029,0.028468887,0.015176747
2014/11/6,176.8126,149.2211,95.4107,108.3159,105.6772,30.6753,23.0257,21.0996,28.0714,28.0929,17.5714,41.2144,27.5569,31.5473,57.8782,17.1643,49.2617,25.2238,28.4833,24.9528,19.5417,20.7424,0.004003234,0.004239823,0.003156329,0.006666444,0.004308911,-0.000794796,0.001108686,-0.001188183,-0.006779181,-0.003698949,-0.004035686,-0.012755438,-0.006507459,-0.039258262,-0.008549556,-0.001872474,0.00424844,-0.012770987,-0.00159138,-0.003060401,0,0.000419607,0.010088644,0.033106724,3.281583143,0.009645374,0.034344102,3.560681406,0.012310997,0.032909751,2.673199547,0.01185831,0.048876472,4.121706402,0.012492445,0.069376744,5.553495985,0.014628013,-0.022808867,-1.559259393,0.013660078,0.003337822,0.244348637,0.014191155,-0.0201864,-1.422463496,0.017927308,-0.042591797,-2.375805446,0.011462875,-0.016685568,-1.455618111,0.012877876,0.015629154,1.213643796,0.015799223,0.012206084,0.77257493,0.010918215,0.008173121,0.748576637,0.035682298,-0.139936533,-3.921735446,0.008456069,-0.017529863,-2.073051177,0.00792851,0.016222329,2.046075318,0.009800415,-0.031593039,-3.223643152,0.011106286,-0.00515098,-0.463789586,0.010673253,0.048513918,4.545373111,0.013216911,-0.033279353,-2.517937202,0.00674359,-0.004513431,-0.669291954,0.013123294,-0.000419255,-0.031947382,0.010949796,0.010170719,0.018452648,0.011006114,-0.001770891,0.010926511,0.021899802,0.011665794,0.004726583,0.009064151,-0.029324053,-0.006162431,0.025798186,0.017557216,-0.014959706,0.000408994,-0.013505841,0.012573295,-0.003549322,0.046330595,0.003529862,0.023828136,0.010949796
2014/11/7,176.9779,149.4679,95.3263,108.3071,105.8404,30.4556,22.8895,21.0327,27.8033,28.2567,17.7778,41.0724,27.6257,32.0161,58.102,17.1159,49.5484,25.387,28.5287,25.3866,19.6893,20.6812,0.000934888,0.001653922,-0.000884597,-8.12E-05,0.001544326,-0.007162114,-0.00591513,-0.003170676,-0.009550646,0.005830655,0.011746361,-0.003445398,0.002496652,0.014860226,0.003866741,-0.002819806,0.005819937,0.00647008,0.001593916,0.017384823,0.007553079,-0.002950478,0.008820796,0.054996,6.234811715,0.008363822,0.056484213,6.753397203,0.011642072,0.048936498,4.203418201,0.010500736,0.072330537,6.888139774,0.010416799,0.100725807,9.669554581,0.012976139,0.001604904,0.12368118,0.012335649,0.024381621,1.976517097,0.011941831,0.011659283,0.97633968,0.016142711,-0.015195361,-0.941314082,0.009323777,0.019891286,2.133393438,0.01232026,0.046503962,3.774592442,0.014683228,0.03488208,2.375641091,0.009471731,0.034771176,3.671047672,0.03598261,-0.124544719,-3.461247505,0.007981827,-0.000147994,-0.018541326,0.007937777,0.015780415,1.988014575,0.00931073,-0.009893393,-1.062579709,0.01051661,0.018323158,1.74230651,0.010374471,0.059400426,5.725634122,0.013061964,0.004375692,0.334994985,0.006930705,0.005274175,0.760986906,0.011900155,0.021576337,1.813114035,0.015409862,0.013627137,0.021320376,0.016969339,-0.002112328,0.034364191,0.039310549,0.027988219,0.034234443,0.010062912,-0.030192131,0.004614229,0.022003146,0.071400975,-0.004995365,0.02346203,-0.005378711,0.0221152,0.018414139,0.038489719,0.009858484,0.026437606,0.018365119
2014/11/10,177.5349,149.7829,95.6641,108.5639,106.3664,30.6509,22.9832,21.1247,28.1021,28.3461,17.7778,41.3919,27.7546,31.6957,57.5943,17.2932,49.974,25.7296,28.4924,25.3441,19.7188,20.8822,0.003147286,0.002107476,0.003543618,0.002371036,0.004969747,0.006412614,0.00409358,0.004374141,0.010746926,0.003163851,0,0.007778946,0.004665945,-0.010007465,-0.008738081,0.010358789,0.008589581,0.013495096,-0.001272403,-0.001674112,0.001498276,0.009718972,0.008216531,0.070535959,8.584639676,0.008081951,0.065952108,8.160419563,0.009814982,0.079627891,8.112892064,0.00946337,0.092983851,9.825659955,0.009680215,0.119820772,12.37790379,0.01252618,0.02391857,1.909486381,0.011325277,0.049767969,4.394415093,0.011529246,0.029749834,2.580379944,0.016189548,0.004931305,0.30459807,0.008814315,0.035928078,4.076105312,0.010077554,0.077651423,7.705384109,0.014261361,0.058075153,4.072202637,0.008731053,0.054882823,6.285934207,0.034934117,-0.093610949,-2.679642654,0.007159138,0.009197573,1.284731951,0.007287047,0.042255049,5.798652196,0.008373245,0.018769379,2.241589689,0.009139937,0.057677841,6.310529441,0.009614922,0.073997429,7.696102661,0.012321113,0.021947758,1.781312851,0.005508732,0.025322643,4.596818424,0.011332823,0.048703321,4.297545311,0.015064646,0.012064356,0.02565051,0.018882251,0.004792588,0.041433144,0.049686848,0.038530742,0.043120317,0.010549618,-0.036592595,-0.0009995,0.021896316,0.049975348,-0.001596185,0.012968899,-0.013153666,0.001535896,0.012383665,0.029170637,0.001244841,0.023661922,0.020357578
2014/11/11,177.7047,149.8425,95.9643,108.6081,106.439,30.8543,23.1279,21.2877,28.3472,28.5398,17.8347,41.6404,27.9179,31.6567,57.3361,17.3819,49.5658,25.6807,28.4197,25.5227,19.6598,20.987,0.000956432,0.000397909,0.003138063,0.000407133,0.000682546,0.00663602,0.006295903,0.007716086,0.008721768,0.006833392,0.003200621,0.00600359,0.005883709,-0.001230451,-0.004483083,0.005129184,-0.008168247,-0.001900535,-0.002551558,0.007047005,-0.002992068,0.005018628,0.006901966,0.089456947,12.9610814,0.007138212,0.081298836,11.38924339,0.008760359,0.100258198,11.44453103,0.007988448,0.113885818,14.25631393,0.009503521,0.125096851,13.16321079,0.012581907,0.02875786,2.285651879,0.01134678,0.055967236,4.932433194,0.011609359,0.036427372,3.137759108,0.016285871,0.010926935,0.670945675,0.00887361,0.04300698,4.84661586,0.010041591,0.073228707,7.292539891,0.01401168,0.074175158,5.293808894,0.008732718,0.061436393,7.035197448,0.03212439,-0.142796411,-4.445108817,0.007146869,0.009545022,1.335553049,0.006914416,0.034538377,4.995125992,0.008381303,0.001404145,0.167533066,0.009137029,0.057798373,6.325729565,0.009609456,0.061620988,6.412536436,0.012062405,0.040570622,3.363394108,0.005569598,0.023042098,4.13712085,0.011225021,0.059082973,5.263506644,0.013361103,0.012572519,0.024004583,0.016756731,0.004873109,0.041415679,0.051576973,0.033718227,0.042203169,0.00160478,-0.047637112,-0.004406242,0.018073111,0.052499618,-0.001449029,0.005943312,-0.0066026,-0.001633584,0.000276506,0.028959516,0.007252755,0.023124646,0.018682843
2014/11/12,177.5175,149.8595,96.1332,108.741,106.9196,30.3254,22.7703,20.9826,27.8646,28.2716,17.7493,41.4274,27.7976,31.6567,56.8198,17.4624,49.7395,25.3217,28.5287,25.7268,19.5712,20.8123,-0.001053433,0.000113452,0.00176003,0.001223666,0.004515262,-0.017141857,-0.015461845,-0.01433222,-0.017024609,-0.009397403,-0.004788418,-0.005115225,-0.004309063,0,-0.009004798,0.004631254,0.003504432,-0.01397937,0.003835368,0.007996803,-0.004506658,-0.008324201,0.006973243,0.086627172,12.42279634,0.007150047,0.080757817,11.294726,0.00872538,0.10207591,11.69873514,0.008010901,0.106705409,13.32002533,0.009404612,0.117112298,12.45264564,0.013195528,0.007023335,0.532251138,0.011989025,0.034012524,2.836971735,0.012104973,0.017017667,1.405840958,0.016700939,-0.010876433,-0.651246799,0.009206798,0.033768342,3.667761886,0.01016324,0.060825026,5.984806479,0.014117524,0.061873454,4.382741062,0.008853549,0.056862596,6.422576375,0.032112238,-0.143703018,-4.475023436,0.007437376,-0.000605056,-0.081353483,0.006944782,0.037834754,5.447939921,0.008387964,0.00175016,0.208651368,0.00943678,0.028492864,3.019341613,0.009606229,0.064066987,6.66931692,0.011803498,0.0595445,5.044648711,0.005699418,0.018431597,3.233943977,0.011482834,0.04887489,4.256344002,0.017025194,0.012741635,0.028835462,0.017385468,0.003661025,0.064134803,0.079296794,0.052729402,0.058328322,0.019004114,-0.03264233,-0.001855565,0.025566145,0.066305944,0.007322017,0.015139063,0.003537622,0.01959857,0.006003977,0.021786602,0.015579726,0.03758329,0.022930328
2014/11/13,177.7177,150.2,96.546,108.5373,106.0127,30.4719,22.8895,21.0662,27.9029,28.2716,17.6355,41.7824,28.0641,30.977,56.6563,17.6881,49.5658,25.4523,28.3379,25.5142,19.6746,20.9434,0.001127776,0.002272128,0.004294042,-0.001873258,-0.008482074,0.004830934,0.005234889,0.003984254,0.001374504,0,-0.00641152,0.008569208,0.009587159,-0.021470968,-0.002877518,0.012924913,-0.003492194,0.005157632,-0.006688002,-0.008263756,0.005283273,0.00629916,0.006565417,0.095263657,14.50991654,0.006353426,0.094967669,14.94747349,0.00834694,0.113998306,13.65749716,0.008017565,0.106527595,13.28677622,0.009800822,0.0966226,9.858622403,0.012797824,0.026307813,2.055647274,0.011859765,0.046300613,3.904007513,0.011743311,0.033634762,2.864163377,0.016298534,0.006914147,0.424218949,0.008482995,0.048618735,5.731317183,0.009991504,0.038995852,3.902901216,0.014031023,0.076852102,5.477298473,0.008748987,0.07330776,8.378999878,0.030687993,-0.116925989,-3.810154278,0.006697157,0.011212231,1.674177767,0.007346526,0.050742846,6.907053135,0.00841925,-0.000348909,-0.041441838,0.009100072,0.044179788,4.854883274,0.009832969,0.055521412,5.646454748,0.011779622,0.06007487,5.099897961,0.005774486,0.02381225,4.123700292,0.011145666,0.066283125,5.946986509,0.013727122,0.010957245,0.029194226,0.016686396,-0.002793716,0.056887772,0.06958673,0.043003337,0.05907035,0.001633019,-0.047365178,-0.013731363,0.015521113,0.05443137,-0.008736705,-0.013289261,-0.004151748,0.012447519,0.014698732,-0.003000305,0.004992086,0.038176522,0.021460674
2014/11/14,177.7612,150.1234,96.8462,108.5727,105.8223,30.5207,22.9151,21.1832,28.0178,28.2121,17.7778,41.7824,28.0383,30.6879,56.5703,17.954,49.1662,25.5338,28.5742,25.7863,19.7336,20.9783,0.00024477,-0.000509987,0.003109399,0.000326155,-0.001796011,0.001601475,0.001118417,0.00555392,0.004117852,-0.002104586,0.008068952,0,-0.000919324,-0.009332731,-0.001517925,0.015032706,-0.00806201,0.003202068,0.008338656,0.010664649,0.00299879,0.001666396,0.006525866,0.096472388,14.78307761,0.00629403,0.09644831,15.32377545,0.007943786,0.124523351,15.67556758,0.008058678,0.09904968,12.29105783,0.009761196,0.082468121,8.448567393,0.012235173,0.043681801,3.570182546,0.011674619,0.054862751,4.699318327,0.011177143,0.054514862,4.877352045,0.015139353,0.038034619,2.512301389,0.008406119,0.051054888,6.073538728,0.010061289,0.042136116,4.187944035,0.013958567,0.080807584,5.789103202,0.008160176,0.084444015,10.34830765,0.029898367,-0.092423033,-3.091240189,0.006707925,0.010297587,1.535137541,0.007670681,0.071151574,9.275783369,0.00857195,-0.00492214,-0.57421479,0.00909913,0.044028295,4.838736905,0.00889261,0.08190117,9.210025966,0.011581835,0.055340692,4.778231708,0.005000453,0.038851102,7.769516984,0.010260894,0.085440058,8.326765114,0.00643563,0.00863293,0.01438994,0.005355777,-0.016580813,0.053466381,0.069320411,0.038426291,0.047899032,0.004273102,-0.068988267,-0.008638618,0.017374815,0.020365403,-0.031241312,-0.05256315,-0.003647046,-0.007063818,-0.001953953,-0.016651075,-0.017811844,0.037277987,0.010412785
2014/11/17,177.8744,150.2426,96.5554,108.5727,104.9426,30.6753,22.9746,21.2083,28.3626,28.2865,17.5785,41.1079,27.9351,30.391,56.6993,17.6478,49.1141,25.2891,28.5196,25.7948,19.586,20.987,0.000636809,0.000794013,-0.003002699,0,-0.008312993,0.005065415,0.002596541,0.001184901,0.012306462,0.002637166,-0.011210611,-0.016143161,-0.00368068,-0.009674823,0.002280349,-0.017054695,-0.001059671,-0.009583376,-0.001910815,0.000329632,-0.007479629,0.000414714,0.006345812,0.084363952,13.29442935,0.0057187,0.079779707,13.95067268,0.007959935,0.106559566,13.38698931,0.007973604,0.087064089,10.91903788,0.010013603,0.076665641,7.656149056,0.011311442,0.025569616,2.260509044,0.010481077,0.031727,3.027074421,0.010074403,0.031301363,3.107019133,0.014453824,0.025768442,1.782811438,0.007383523,0.033187352,4.494785581,0.010079178,0.016462547,1.633322388,0.01461747,0.058499846,4.002050088,0.007508045,0.060010777,7.992863068,0.028007509,-0.137089996,-4.894758625,0.006388763,0.002891973,0.452665547,0.00858855,0.040382484,4.701897841,0.008569842,-0.004576418,-0.534014283,0.009155022,0.043068852,4.704396122,0.008870215,0.069527781,7.838341914,0.011450421,0.044780714,3.910835662,0.005318637,0.025504087,4.795229848,0.009484011,0.063300503,6.674444155,0.012271877,0.013280428,0.021521502,0.010326272,0.003576521,0.045372558,0.061372263,0.033650366,0.040555956,0.008472578,-0.054386369,0.015822282,0.016523625,0.014795299,-0.052093633,-0.02289534,-0.004180739,-0.006478595,0.007277748,-0.021421173,-0.007023291,0.037266879,0.016896689
2014/11/18,178.9014,150.6427,97.2778,109.3077,105.5502,31.2693,23.5365,21.5761,28.9218,28.4504,17.5928,41.6759,28.2532,31.0629,56.5444,17.3577,49.4963,25.1586,28.6196,25.9564,19.7188,21.2579,0.005773737,0.002663026,0.007481715,0.006769658,0.005789832,0.019364114,0.024457444,0.017342267,0.019716105,0.005794283,0.000813494,0.013817295,0.011387108,0.022108519,-0.002731956,-0.01643831,0.007781879,-0.005160326,0.003506361,0.006264829,0.006780353,0.012907991,0.006222023,0.080136571,12.87950362,0.005696394,0.08133249,14.27789126,0.007647678,0.098420871,12.86937993,0.007815559,0.081953437,10.48593383,0.009854513,0.070350979,7.138960614,0.011979669,0.042028652,3.50833177,0.011552919,0.059796925,5.175914822,0.010651017,0.046636623,4.378607561,0.014587957,0.02804921,1.92276481,0.007435333,0.038608685,5.192596486,0.01000453,0.011045596,1.10405942,0.014306297,0.051970114,3.632674006,0.007590318,0.061695364,8.128165536,0.027768515,-0.08408203,-3.027962737,0.00641822,0.000761043,0.118575417,0.009384363,0.02816576,3.001350306,0.008160541,-0.01059245,-1.298008308,0.008682675,0.021192134,2.440737906,0.00813135,0.05353133,6.583325991,0.011462635,0.04556239,3.974861798,0.005348033,0.026112296,4.88259861,0.009701396,0.069919018,7.207109165,0.010373046,0.012853226,0.015766588,0.010735415,0.007412721,0.021875472,0.032238972,0.011386085,0.026523116,0.003445902,-0.051316354,0.001126701,0.002341911,0.001766309,-0.050104663,-0.014449809,-0.012221436,0.019406498,0.007248827,-0.017037299,-0.017449561,0.019532317,0.013069817
2014/11/19,178.6142,150.6172,96.8369,109.166,104.4257,31.2774,23.545,21.5761,28.6997,28.4355,17.1444,41.4274,28.3047,31.9692,57.1468,17.3013,48.7666,25.4359,28.3469,25.8884,19.6893,21.3453,-0.001605354,-0.000169275,-0.00453238,-0.001296341,-0.010653698,0.00025904,0.000361141,0,-0.007679328,-0.000523718,-0.0254877,-0.005962679,0.001822802,0.029176284,0.010653575,-0.003249278,-0.014742516,0.011022076,-0.009528435,-0.002619778,-0.001496034,0.004111413,0.005103188,0.057453776,11.25840772,0.005327564,0.067129367,12.60038752,0.006051787,0.065448396,10.81472318,0.006566218,0.056565133,8.61456837,0.009818562,0.041798356,4.25707515,0.011596804,0.026707108,2.302971434,0.011303392,0.046142226,4.082157281,0.009932817,0.027061635,2.724467181,0.014298353,0.003752745,0.262459984,0.006724215,0.021948046,3.264030796,0.011393651,-0.021131063,-1.854634867,0.014397684,0.047574976,3.304349196,0.007279843,0.050731121,6.968710702,0.027387643,-0.018470532,-0.674411158,0.006627939,0.003778211,0.570043158,0.009367273,0.018502384,1.975215582,0.008671985,-0.02855185,-3.29242376,0.008741562,0.022293941,2.550338329,0.008207829,0.030732646,3.744308535,0.010664142,0.021476399,2.013889056,0.004983913,0.014446981,2.898722582,0.008981841,0.053927547,6.004063908,0.010877929,0.012289138,0.019907555,0.010912624,0.013402082,0.013814277,0.029337529,0.007904231,0.019534178,-0.003093377,-0.023806294,0.00499295,0.002946426,-0.044701007,-0.067940652,-0.013096314,0.012881368,0.007330773,0.019821454,-0.033163207,-0.018970986,0.014538729,0.015392742
2014/11/20,178.9275,150.8896,97.2685,109.6176,105.5956,31.0415,23.5535,21.3671,28.2323,28.3759,17.0732,41.0014,28.2961,32.1333,57.0694,17.1885,48.645,25.5665,28.4106,26.135,19.6303,21.2579,0.00175406,0.001808558,0.004456979,0.004136819,0.011203181,-0.007542187,0.000361011,-0.009686644,-0.016285885,-0.002095972,-0.00415296,-0.010283049,-0.000303836,0.005133066,-0.001354407,-0.006519741,-0.00249351,0.005134475,0.002247159,0.009525502,-0.002996551,-0.004094578,0.004594418,0.066895198,14.56010404,0.004625431,0.078294277,16.92691614,0.005756695,0.075750504,13.15868038,0.005759305,0.072888945,12.65585736,0.009263958,0.068747843,7.421001488,0.011181774,0.034437369,3.079776944,0.010598724,0.062595868,5.905981605,0.009546589,0.032725955,3.428026061,0.014449498,0.000815334,0.056426456,0.006265349,0.030284876,4.833709398,0.011400012,-0.02161555,-1.896098856,0.014657033,0.035872819,2.447481637,0.00723061,0.052764539,7.297383932,0.027356122,-0.005318046,-0.194400572,0.006561089,0.006680108,1.018140163,0.009502266,0.009947589,1.046864906,0.008652627,-0.026932632,-3.112653892,0.008754901,0.029566331,3.3771176,0.007877294,0.042001951,5.332027954,0.009744449,0.051316811,5.26626092,0.005007624,0.013720913,2.740004998,0.008233905,0.065238525,7.923157038,0.010760541,0.014303673,0.015478562,0.008443002,0.009725066,0.03408934,0.038352302,0.024013968,0.047527516,0.001098774,-0.028482956,0.016299674,0.00446575,-0.044720326,-0.073454493,0.006492204,0.009525482,0.002185079,0.016254959,-0.048138104,-0.015269264,0.027333374,0.013119551
2014/11/21,179.8849,151.6563,97.4561,110.2552,105.7225,31.5337,23.8131,21.643,28.7839,28.5696,17.2583,41.3032,28.2618,34.3364,57.8696,17.535,49.3312,25.9744,29.0831,26.3901,19.9033,21.2492,0.005350771,0.005081198,0.001928682,0.005816584,0.001201755,0.015856193,0.011021717,0.012912375,0.019537905,0.006826215,0.010841553,0.007360724,-0.001212181,0.068561274,0.014021525,0.020158827,0.01410628,0.015954472,0.023670743,0.009760857,0.013907072,-0.00040926,0.004199216,0.060278254,14.35464547,0.004163101,0.070295711,16.8854218,0.00511718,0.061848099,12.08636369,0.005264255,0.064279447,12.21055008,0.008651946,0.051406516,5.941613213,0.010958452,0.031264614,2.85301369,0.010078699,0.053672329,5.325322941,0.009256163,0.028605919,3.090472639,0.014631672,0.003738227,0.255488685,0.006279379,0.030630761,4.877992077,0.011614693,-0.016223087,-1.396772808,0.014675534,0.036987196,2.520330474,0.007158017,0.043147995,6.02792607,0.029821924,0.103163333,3.459311717,0.007083686,0.013868741,1.957842521,0.01036962,0.024001402,2.314588259,0.009270507,-0.014576246,-1.572324637,0.009237993,0.038489987,4.166487763,0.009186308,0.062062694,6.755999572,0.009532786,0.046893843,4.919216929,0.005754155,0.023916577,4.156401462,0.00815856,0.055556659,6.809615629,-0.001337712,0.003722911,0.006310327,-0.005573393,-0.004083742,0.007636579,0.019535867,0.001700751,0.017082805,-0.014542318,-0.045079096,-0.007440498,-0.001607487,-0.138063705,-0.094288528,-0.033137292,-0.003988531,-0.022964558,-0.022227716,-0.08245237,-0.03396607,0.019127004,0.002486308
